Cle_Chrono;date;hippodrome;Course;heure;code_course;discipline;distance;allocation;nombre_partants;"Gains Totaux";"Gains Course";Numero;Cheval;ferrure;age;Sexe;Musique;Driver;Entraineur;avis_entraineur;"Taux Victoire";"Taux Place";"Taux Incident";"Classe Groupe";"Courses courues";nombre_victoire;nombre_place;incident;distanceRecord_sec;supplemente;ExFav;inTQQ;prec_popularite;Popularite;"Evo Popul";Cote;PC;Poids;Valeur;Place_Corde;Repos;Rank;"Turf Points";"TPch 90";"Moy. TPch 365";"Moy. TPch 90";"Rang J.";"TPJ 365";"TPJ 90";"Moy. TPJ 365";"Moy. TPJ 90";"Cote BZH";"Synergie JCh";ELO_Cheval;ELO_Jockey;ELO_Entraineur;ELO_Proprio;ELO_Eleveur;Sigma_Horse;Moy_Alloc;IA_Gagnant;IA_Couple;IA_Trio;IA_Multi;IA_Quinte;IMDC;Note_IA;Note_IA_Decimale;Rapport_SG;Rapport_SP;222;CagnesSPG;DSg;"GULFSTREAM PARK G";"Happy  valley";MaronasBorelisG;PAUJPtop2;Sgverification;"Simple relax";VSP/2;chaos;classement;conceptionG;deauville;ghlin;"kempton park";leBouscatP;lebouscapG;"simple chat";"simple placé max";vincenne;"Borda - Borda par Défaut";"Borda - Deauville galot pcf";"Borda - Pau attelé";"Borda - Pau monté";"Borda - Pau plat";"Borda - cagne sur mer attelé";"Borda - cagne sur mer monté";"Borda - le boucast";"Borda - monté 12-16 chevaux  vincenne";"Borda - trot 10-12 chevaux  vincenne";"Borda - trot 12-14 chevaux  vincenne";"Borda - trot 14-16 chevaux  vincenne";"Borda - trot 8-10 chevaux  vincenne"
202601151135R3C209;2026-01-15;Angers;R3C2;11:35;R3C209;A;3125;17500,0;14;14300;572;9;"LUCKY LUKE DANOVER";PROTEGE_ANTERIEURS;5;H;8a(25)4aDa5aDa3aDa8aDa;"J. Travers";"S. Provoost";NEUTRE;0,0;0,16;0,28;"Course F";25;0;4;7;83,3;Non;Non;Non;20;19,0;-1;19;62;;;;5,0;7;33;33;4,714285714285714;8,25;275;3404;1722;16,686274509803923;28,7;17;51;1481;1492;1469;1482;1450;66,86832860829978;16833;0,0628245390915715;0,1465453281037937;0,252801652638081;0,4027216829769583;0,5075335913522778;0,0;⚖️12.8;12,8;;;;0;-5,85;0;-2,80;-5,80;;0;;0;0,85;OUTSIDERS;0;-5,30;0;0;0;0;18,20;29,40;-5,00;48;106;139;83;116;130;99;106;136;197;198;190;197
202601151135R3C210;2026-01-15;Angers;R3C2;11:35;R3C210;A;3125;17500,0;14;14405;626,30434782609;10;"LABEL DE CHENU";;5;H;6m(25)DaDmDa2a6aDa3aDm;"H. Marie";"H. Marie";NEUTRE;0,0;0,1739130434782608;0,61;"Course F";23;0;4;14;;Non;Non;Non;23;22,0;-1;97;37;;;;23,0;D;0;0;0,0;0,0;431;1589;300;28,89090909090909;21,428571428571427;23;0;1428;1499;1361;1469;1495;60,6533627581827;14833;0,056199129132391;0,1303964362072775;0,2138941837851796;0,3058152011494925;0,4794482988676569;0,0;⚖️10.2;10,2;;;;0;-6,35;0;-2,60;-6,00;;0;;0;1,15;OUTSIDERS;0;-5,90;0;0;0;0;-2,13;3,11;-5,90;30;91;121;85;100;98;78;91;119;142;145;138;138
202601151135R3C211;2026-01-15;Angers;R3C2;11:35;R3C211;A;3125;17500,0;14;15030;3006;11;"LOUJYO VITA";;5;H;(25)7a2a1aDa1a;"F. Guinhut";"F. Guinhut";NEUTRE;0,4;0,6;0,20;"Course F";5;2;1;1;;Non;Non;Non;12;26,0;14;13;12;;;;8,0;2;2;2;1,0;2,0;358;2124;303;30,34285714285714;20,2;9,4;66,5;1452;1445;1431;1343;1343;33,96701576393358;16333;0,1222016301479833;0,281589729657889;0,3751352414420535;0,5144842779100884;0,5931245293519923;0,0;✅14.5;14,5;;3,2;;0;-6,15;0;-5;-7,35;;0;;0;1,47;POSSIBLE;0;-2,80;0;0;0;0;24,60;42,55;-4,50;38;94;132;89;119;118;96;94;121;178;181;171;177
202601151135R3C212;2026-01-15;Angers;R3C2;11:35;R3C212;A;3125;17500,0;14;28325;2832,5;12;"L'ARTISTE DE BOMO";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;5;M;(25)Da2a3a7aDa(24)1a2a3a;"AA. Chavatte";"A. Chavatte";NEUTRE;0,1;0,6;0,20;"Course F";10;1;5;2;;Non;Non;Non;109;119,0;10;5,2;1,8;;;;8,0;4;75;72;25,0;72,0;163;6486;2032;55,91379310344828;61,57575757575758;4,3;40,6;1536;1495;1466;1398;1375;48,74894970926991;15667;0,4090684134944238;0,6060705554835782;0,665551792718061;0,746184350390583;0,8203848210825846;-5,0;✅17.5;17,5;;;;0;-4,55;0;-1,60;-6,60;;0;;0;-4,79;FAVORIS;0;-1,10;0;0;0;0;12,24;25,10;-1,70;58;133;178;119;150;152;110;133;161;233;234;221;229
202601151135R3C213;2026-01-15;Angers;R3C2;11:35;R3C213;A;3125;17500,0;14;30605;2040,3333333333;13;"LODEN D'HERFRAIE";;5;H;7a(25)0aDa6a8a7a0a(24)4a;"R. Marty";"JM. Baudouin";NEUTRE;0,0666666666666666;0,2;0,13;"Course F";15;1;2;2;;Non;Non;Non;138;142,0;4;30;128;;;;12,0;D;21;3;3,5;1,5;434;1577;898;21,90277777777778;37,41666666666666;9;50,9;1521;1450;1499;1361;1403;55,57453144128487;24667;0,1614674394135544;0,3002144334213063;0,4724469024016202;0,5671687928792686;0,6578305822130345;-5,0;⚖️13.5;13,5;;;;0,85;-4,85;0;-1,20;-5,95;;0;;0;-4,55;OUTSIDERS;0;-3,00;0;0;0;0;13,36;24,25;-2,80;50;101;151;99;131;148;110;101;144;198;199;188;196
202601151135R3C214;2026-01-15;Angers;R3C2;11:35;R3C214;A;3125;17500,0;14;32850;2986,3636363636;14;"LOTUS MADRIK";;5;H;(25)1a2a1a4aDa4a5a6a3a;"M. Herrault";"JL. Bigeon";NEUTRE;0,2727272727272727;0,5454545454545454;0,09;"Course F";11;3;3;1;;Non;Oui;Non;104;109,0;5;2,2;4;;;;8,0;6;291;146;41,57142857142857;73,0;248;3809;967;32,55555555555556;35,81481481481482;5,4;77,9;1560;1424;1442;1453;1331;51,22660211958127;15833;0,2696863258067721;0,4519786323631768;0,6376420345196694;0,6967218273709377;0,8117830643176293;0,0;✅16.8;16,8;;;;0;-4,85;0;-2,40;-6,50;;0;77,90;0;0,27;FAVORIS;0;-1,90;0;0;0;0;31,89;48,23;-2,40;47;125;168;110;140;152;126;125;155;229;230;218;228
202601151207R3C301;2026-01-15;Angers;R3C3;12:07;R3C301;M;3125;26000,0;11;76205;3313,2608695652;1;"KENOBI D'HERFRAIE";DEFERRE_ANTERIEURS;6;H;(25)3m1m2m6m4mDmDm1m(24);"A. Lamy";"C. Thomain";NEUTRE;0,217391304347826;0,391304347826087;0,43;"Course F";23;5;4;10;76,2;Non;Oui;Non;167;188,0;21;3,8;3,9;65;;;8,0;4;723;72;90,375;72,0;7;53453;9771;176,4125412541254;119,15853658536584;7,1;82,4;1496;1454;1463;1386;1402;64,19596429925285;24000;0,1288490698400748;0,254141879747081;0,4659056394047447;0,4659056394047447;0,5682052994077569;-5,0;⚖️14.5;14,5;;;;1,50;-3,40;0;0,60;-4,80;1,60;0;82,40;0;-4,65;FAVORIS;0;-1,20;0;1,80;6,70;6,70;26,92;44,17;-1,30;47;117;143;90;118;125;78;117;121;188;188;177;185
202601151207R3C302;2026-01-15;Angers;R3C3;12:07;R3C302;M;3125;26000,0;11;81220;1657,5510204082;2;"JEDEO DES VAUX";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;7;H;(25)Da9m2m6m6m3mDa3mDm;"Mlle A. Lepage ";"CA. Mary";NEUTRE;0,0204081632653061;0,2040816326530612;0,41;"Course F";49;1;9;20;;Non;Non;Non;356;360,0;4;33;11;64;;;8,0;3;331;163;30,09090909090909;40,75;49;3430;805;32,666666666666664;25,967741935483872;21;56,3;1484;1458;1427;1370;1370;71,05022364278992;29333;0,0338151104923862;0,0604317150253904;0,1058606614197865;0,1704121172657386;0,285381313191633;-5,0;❌9.2;9,2;;7,1;;0;-7,15;0;-3,60;-6,10;;0;;0;-3,95;OUTSIDERS;0;-7,30;0;0;0;0;15,54;28,01;-7,50;25;63;83;65;69;80;65;63;80;111;111;108;110
202601151207R3C303;2026-01-15;Angers;R3C3;12:07;R3C303;M;3125;26000,0;11;99935;1265;3;"HIER ENCORE";;9;H;(25)0mDm6mDm4mDm0mDmDm;"T. Dromigny";"GM. Bernier";NEUTRE;0,050632911392405;0,2025316455696202;0,46;"Course F";79;4;12;36;75,3;Non;Non;Non;282;284,0;2;50;54;65;;;8,0;D;30;30;3,0;4,285714285714286;35;5728;513;42,74626865671642;22,30434782608696;38;36,4;1519;1445;1435;1435;1435;72,92401719077213;23333;0,0215376073985089;0,0587528722426978;0,1057930390974049;0,128960999054672;0,2554176793375058;0,0;⚖️11.0;11,0;;;;0;-7,45;0;-3,80;-6;;0;;0;1,90;OUTSIDERS;0;-8,10;0;0;0;0;12,57;23,54;-8,20;30;53;79;51;68;77;61;53;83;105;105;103;102
202601151207R3C304;2026-01-15;Angers;R3C3;12:07;R3C304;M;3125;26000,0;11;103370;1099,6808510638;4;"IANINA DES BORDES";DEFERRE_POSTERIEURS;8;F;(25)6mDa0a4m3m6aDa2m8a;"Mlle M. Beudard";"V. Foucault";NEUTRE;0,0531914893617021;0,1595744680851064;0,32;"Course F";94;5;10;30;78,7;Non;Non;Non;205;197,0;-8;50;9,1;64;;;8,0;8;133;25;33,25;12,5;68;1695;716;56,5;71,6;44;0;1495;1345;1383;1383;1383;57,040967749350735;23833;0,0364016287720117;0,0622936739886407;0,1208503013900589;0,2024336561573071;0,3378342668671719;0,0;❌8.5;8,5;;;;0;-6,30;0;-3,40;-5,30;;0;;0;2,20;OUTSIDERS;0;-6;0;0;0;0;-2,20;3,19;-7;18;56;72;45;60;71;54;56;67;97;97;93;92
202601151207R3C305;2026-01-15;Angers;R3C3;12:07;R3C305;M;3125;26000,0;11;104830;2995,1428571429;5;"INFINITIF D'ERABLE";PROTEGE_ANTERIEURS;8;H;3m(25)2m9aDa0a0a0a0a(24);"A. Rebèche";"C. Thomain";NEUTRE;0,1714285714285714;0,4857142857142857;0,17;"Course F";35;6;11;6;75,2;Non;Non;Non;284;306,0;22;11;12;65;;;13,0;6;111;111;55,5;55,5;32;6657;3796;55,94117647058823;99,89473684210526;8,9;0;1383;1434;1463;1361;1361;23,52035203458084;26333;0,1277739683840424;0,1940800743428369;0,2885983538990849;0,3776505833487998;0,5383166186744475;0,0;⚖️15.8;15,8;;;;0;-3,80;0;-1,40;-4,80;;0;;0;0,45;POSSIBLE;0;-1,20;0;0;0;0;-2,57;8,39;-2,60;36;90;115;73;99;103;72;90;111;162;162;152;160
202601151207R3C306;2026-01-15;Angers;R3C3;12:07;R3C306;M;3125;26000,0;11;107095;3569,8333333333;6;"KWARTZ SIBEY";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;6;H;(25)2m0a4a5a0a0a6a6a4a;"R. Marty";"JM. Baudouin";POSITIF;0,0333333333333333;0,3666666666666666;0,03;"Course F";30;1;10;1;;Non;Non;Oui;630;714,0;84;3,3;33;65;;;8,0;5;225;225;225,0;225,0;26;9196;6454;124,27027027027027;195,5757575757576;6,1;62,5;1388;1465;1435;1400;1400;17,695670230313105;39333;0,0778823753055757;0,1282015250019593;0,1886965808664306;0,2613178664895857;0,4707345444518556;-12,0;⚖️13.6;13,6;;;;0;-7,75;0;-4,80;-8,75;;0;;0;-11,70;FAVORIS;0;-4,80;0;0;0;0;12,83;25,55;-5,90;33;90;113;70;87;116;89;90;106;173;173;167;171
202601151207R3C307;2026-01-15;Angers;R3C3;12:07;R3C307;M;3125;26000,0;11;117425;1249,2021276596;7;"GIRLY D'HUON";DEFERRE_ANTERIEURS_POSTERIEURS;10;F;(25)0a2a5mDa5m0a4a9a6a;"Mlle E. Callier";"H. Marie";NEUTRE;0,0425531914893617;0,2234042553191489;0,10;"Course F";94;4;17;9;77,8;Non;Non;Non;235;227,0;-8;67;55;64;;;8,0;7;-;-;-;-;52;2941;660;33,42045454545455;26,4;52;0;1432;1383;1380;1380;1380;43,77141762704429;29333;0,0169082780365869;0,0359074521652413;0,0359074521652413;0,0680313675295178;0,15090827082791;0,0;❌8.0;8,0;;;;0;-8,10;0;-6,20;-6,40;;0;;0;2,60;OUTSIDERS;0;-8,20;0;0;0;0;-3,88;4,15;-9,50;9;41;53;30;40;66;56;41;60;81;81;80;71
202601151207R3C308;2026-01-15;Angers;R3C3;12:07;R3C308;M;3125;26000,0;11;118275;1819,6153846154;8;"JIHERE DU PORET";DEFERRE_ANTERIEURS_POSTERIEURS;7;H;(25)5m8mAm1mDm8mDmDmDm;"O. Placier";"G. Gillot";POSITIF;0,0923076923076923;0,2307692307692307;0,49;"Course F";65;6;9;32;79,5;Non;Non;Non;338;345,0;7;8;6,6;65;;;8,0;D;1081;174;54,05;21,75;28;7191;2082;54,89312977099237;67,16129032258064;20;29,7;1494;1496;1370;1370;1370;76,45346014396422;33000;0,0777260268787773;0,1278396751081649;0,1521760534460202;0,2382137636702621;0,353143937335643;-5,0;⚖️13.2;13,2;;;;0;-5,90;0;-1,80;-5,30;;0;;0;-4;POSSIBLE;0;-6;0;-0,40;0;0;5,03;15,11;-5,70;30;92;116;82;93;102;75;92;117;144;144;139;141
202601151207R3C309;2026-01-15;Angers;R3C3;12:07;R3C309;M;3125;26000,0;11;119500;1867,1875;9;"IRON BIRD DEVOL";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;8;H;(25)1m0a0a1a4m5a4aDa6a;"SE. Pasquier ";"F. Terry";NEUTRE;0,140625;0,296875;0,31;"Course F";64;9;10;20;;Non;Non;Oui;192;237,0;45;14;22;65;;;8,0;1;342;342;171,0;171,0;27;8921;2547;50,97714285714286;55,369565217391305;6,4;54,5;1460;1458;1427;1418;1418;37,93825931384743;26000;0,1086608485391531;0,186136660797993;0,2739036743912683;0,3271956300199556;0,4820041675120759;-5,0;⚖️12.7;12,7;14,3;4,4;;0;-5,25;0;-2,40;-6,55;;0;;0;-4,68;POSSIBLE;0;-2,60;0;0;0;0;16,28;27,50;-3,20;32;93;120;70;90;108;87;93;104;156;156;147;155
202601151207R3C310;2026-01-15;Angers;R3C3;12:07;R3C310;M;3125;26000,0;11;120355;4457,5925925926;10;"JUST BIRD";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;7;H;(25)1m7m5mDm1m6m(24)Dm6m;"A. Gendrot";"PE. Mary";NEUTRE;0,1851851851851851;0,3333333333333333;0,26;"Course F";27;5;4;7;;Non;Oui;Non;284;306,0;22;4,9;4,2;65;;;8,0;2;174;153;34,8;76,5;15;20282;4746;144,87142857142857;100,97872340425532;7,4;0;1547;1435;1454;1348;1348;65,97526567948609;26333;0,0999958784603994;0,1630824835222358;0,2635339899309841;0,3261692232670821;0,4810615884744424;0,0;✅16.2;16,2;;2,2;;0,55;-5;0;-0,80;-5,60;;0;;0;0,37;FAVORIS;0;-3,60;0;0,80;5,45;5,45;-1,33;7,60;-3,60;44;100;135;86;112;121;89;100;122;179;179;171;177
202601151207R3C311;2026-01-15;Angers;R3C3;12:07;R3C311;M;3125;26000,0;11;120520;2410,4;11;"JAMAIQUE DAIRPET";;7;F;(25)2a5a3a1a1a2a2a2a7a;"Mlle R. Haghighat";"L. Peschet";NEUTRE;0,1;0,4;0,14;"Course F";50;5;15;7;;Non;Oui;Non;359;366,0;7;20;3,2;59;;;8,0;9;-;-;-;-;74;1483;1063;40,08108108108108;66,4375;7,9;54,5;1485;1420;1431;1420;1420;35,13875716652077;27667;0,0788714944768746;0,1331851623336282;0,2265360393704835;0,3169434731210004;0,4802899516930905;0,0;⚖️13.8;13,8;;;;0;-5,90;0;-3,60;-6,40;;0;;0;0,40;OUTSIDERS;0;-3,80;0;0;0;0;18,80;33,55;-4,90;30;71;105;72;95;101;77;71;95;138;138;131;134
202601151241R3C401;2026-01-15;Angers;R3C4;12:41;R3C401;A;3125;26000,0;17;60985;1129,3518518519;1;"JESABELLE DU JOUR";;7;F;Da(25)2a5aDaDa6a0a5aDa;"G. Marin";"F. Héon";NEUTRE;0,074074074074074;0,1666666666666666;0,41;"Course F";54;4;5;22;;Non;Non;Non;163;176,0;13;31;8,4;;;;7,0;D;91;75;11,375;37,5;298;2870;1349;38,266666666666666;42,15625;26;38,5;1479;1487;1456;1420;1398;72,74267352653499;20833;0,0112850025875231;0,0340528567434885;0,0594471558433948;0,0851724858866743;0,1785622179697711;-5,0;❌9.5;9,5;;;;0;-11,55;0;-8,80;-10,70;;0;;0;-3,70;OUTSIDERS;0;-10,10;0;0;0;0;8,23;18,55;-11,50;27;92;99;61;88;89;52;92;61;126;141;145;97
202601151241R3C402;2026-01-15;Angers;R3C4;12:41;R3C402;A;3125;26000,0;17;65270;1279,8039215686;2;"IVOIRE D'AUTHISE";;8;H;0a(25)0a0a5m9m0a0a7a(24);"Mme E. Lepage";"YR. Le Mée";NEUTRE;0,0392156862745098;0,2352941176470588;0,16;"Course F";51;2;10;8;79,9;Non;Non;Non;170;169,0;-1;121;89;;;;11,0;D;0;0;0,0;0,0;946;214;135;9,304347826086955;16,875;85;39,4;1523;1383;1438;1425;1379;72,76494308161602;18333;0,0068390047854385;0,0116911155143352;0,0153220337789913;0,0321393836234369;0,0802633895071632;0,0;❌8.8;8,8;;;;0;-12,30;0;-10;-9,55;;0;;0;4,25;OUTSIDERS;0;-12,70;0;0;0;0;13,94;25,53;-14,60;14;19;52;38;52;44;44;19;35;47;70;89;34
202601151241R3C403;2026-01-15;Angers;R3C4;12:41;R3C403;A;3125;26000,0;17;70630;1284,1818181818;3;"ILLICO FLIGNY";;8;H;(25)7a8aDa7a7aDaDaDaDa;"Mlle N. Hardy";"S. Hardy";NEUTRE;0,0909090909090909;0,2363636363636363;0,38;"Course F";55;5;8;21;78,1;Non;Non;Non;107;110,0;3;138;171;;;;30,0;5;42;2;7,0;2,0;957;189;35;5,4;3,1818181818181817;78;0;1520;1438;1508;1394;1415;74,1097354943545;20500;0,0076146148249169;0,0119098892351786;0,0187494088149984;0,0330660440557838;0,087643706528471;0,0;❌10.0;10,0;;;;0;-11,60;0;-8,40;-9,05;;0;;0;3,90;OUTSIDERS;0;-12,30;0;0;0;0;-1,82;4,85;-13,50;37;38;87;55;83;84;53;38;55;73;95;114;49
202601151241R3C404;2026-01-15;Angers;R3C4;12:41;R3C404;A;3125;26000,0;17;70660;1218,275862069;4;"ILOWA D'OHARA";;8;F;(25)DaDa4a6a8a5a8a6a7a;"S. Hardy";"S. Hardy";NEUTRE;0,0517241379310344;0,2241379310344827;0,16;"Course F";58;3;10;9;75,9;Non;Non;Non;184;181,0;-3;112;50;;;;39,0;14;47;9;6,714285714285714;3,0;166;6415;2537;26,95378151260504;37,865671641791046;44;45,9;1559;1492;1508;1498;1433;75,41259248753536;23333;0,0154449740758076;0,042073004415764;0,0716934985414914;0,1077785880775857;0,2038079034389995;-5,0;❌9.2;9,2;;;;0;-8,65;0;-5,80;-7,30;;0;;0;-2,80;OUTSIDERS;0;-8,70;0;0;0;0;9,98;22,61;-9,30;54;104;145;94;119;134;84;104;121;182;199;198;150
202601151241R3C405;2026-01-15;Angers;R3C4;12:41;R3C405;A;3125;26000,0;17;73450;1791,4634146341;5;"JULIO DU RIB";DEFERRE_ANTERIEURS_POSTERIEURS;7;H;(25)5a3a3a5a9aDa0a7a4a;"N. Perron";"J. Hallais";NEUTRE;0,1463414634146341;0,2926829268292683;0,15;"Course F";41;6;6;6;;Non;Non;Non;176;186,0;10;9,7;5,8;;;;16,0;8;109;84;13,625;28,0;416;1707;866;25,47761194029851;36,083333333333336;8,8;66,3;1530;1417;1483;1479;1511;72,78889620139987;19000;0,0855072126746129;0,1795132855075586;0,2891258325302557;0,3752682894339458;0,463638620729693;0,0;⚖️15.5;15,5;;;;4,25;-6,75;0;-3;-8,35;;0;;0;0,44;POSSIBLE;0;-3,60;0;0;10,95;10,95;24,98;39,84;-4,10;56;124;171;110;153;149;109;124;130;224;234;223;209
202601151241R3C406;2026-01-15;Angers;R3C4;12:41;R3C406;A;3125;26000,0;17;74720;1624,347826087;6;"JAG DE ROZEVIC";;7;H;(25)Da0aDa7a6a3a2a2a4a;"T. Dromigny";"F. Ducrocq";NEUTRE;0,1304347826086956;0,3043478260869565;0,20;"Course F";46;6;8;9;;Non;Non;Oui;142;143,0;1;25;8,3;;;;56,0;3;231;0;33,0;0,0;77;13261;5232;45,41438356164384;58,78651685393258;34;0;1526;1488;1361;1368;1361;70,50669436894988;27833;0,011419480781944;0,03750692441737;0,0632540257880898;0,1073659811956584;0,1954065209743398;0,0;❌10.2;10,2;;6,8;;0;-11,15;0;-9,40;-10,60;;0;;0;1,70;OUTSIDERS;0;-8,70;0;0;0;0;-2,98;5,87;-11,20;34;127;140;94;104;131;64;127;115;163;173;176;121
202601151241R3C407;2026-01-15;Angers;R3C4;12:41;R3C407;A;3125;26000,0;17;74895;1628,152173913;7;"JUNON DES ROSES";;7;F;(25)1a5a8a9a2a6m0aDa5a;"G. Lessieu";"G. Lessieu";NEUTRE;0,0652173913043478;0,3478260869565217;0,09;"Course F";46;3;13;4;;Non;Non;Non;314;312,0;-2;74;6,5;;;;32,0;10;471;162;36,23076923076923;40,5;837;349;230;10,90625;15,333333333333334;39;58,7;1529;1403;1420;1407;1361;71,60946644871711;14167;0,0163813080224055;0,055114968364837;0,0905762085948173;0,1318520781130145;0,2250898106050838;5,0;⚖️12.8;12,8;;;;0;-8,75;0;-6,60;-8,55;;0;;0;6,95;OUTSIDERS;0;-6,40;0;0;0;0;25,72;40,87;-8,60;35;85;137;109;116;113;117;85;111;164;187;185;142
202601151241R3C408;2026-01-15;Angers;R3C4;12:41;R3C408;A;3125;26000,0;17;75067;1787,3095238095;8;"JOKER DE LA BRETTE";DEFERRE_ANTERIEURS_POSTERIEURS;7;H;(25)0a1a3a0a0a2a2a6a(24);"Y. Lebourgeois";"N. Binet";NEUTRE;0,0714285714285714;0,3333333333333333;0,17;"Course F";42;3;11;7;;Non;Non;Non;187;176,0;-11;2,5;62;;;;39,0;D;84;75;21,0;25,0;12;99794;20924;115,5023148148148;118,88636363636364;9,4;0;1498;1480;1381;1361;1361;66,87124869896871;18167;0,0890349605155705;0,2426423547599839;0,2944130271547238;0,413924346326614;0,4892494721278234;0,0;✅17.4;17,4;;;;0;-6,65;0;-4,40;-8,70;;0;;0;0,47;FAVORIS;0;-1,90;0;-1,20;0;0;-2,83;5,80;-4,10;45;145;165;97;121;125;85;145;151;210;217;212;207
202601151241R3C409;2026-01-15;Angers;R3C4;12:41;R3C409;A;3125;26000,0;17;76205;940,8024691358;9;INDIRISS;DEFERRE_ANTERIEURS_POSTERIEURS;8;H;(25)9a8aDaDaDa0a9aDa8a;"T. Viaud";"M. Dabouis";NEUTRE;0,037037037037037;0,1728395061728395;0,31;"Course F";81;3;11;25;75,0;Non;Non;Non;112;111,0;-1;122;85;;;;30,0;9;4;0;0,6666666666666666;0,0;698;606;272;18,363636363636363;17,0;43;46,9;1515;1391;1492;1460;1494;79,10217790624618;23000;0,0094433893869031;0,020402836554145;0,0375182916529222;0,0801507553591136;0,153608871250427;0,0;❌9.0;9,0;;;;0;-11,20;0;-7;-9,05;;0;;0;2,15;OUTSIDERS;0;-12,30;0;0;0;0;16,62;27,34;-12,20;24;60;99;48;74;88;64;60;64;88;114;137;84
202601151241R3C410;2026-01-15;Angers;R3C4;12:41;R3C410;A;3125;26000,0;17;76880;1348,7719298246;10;"ISIS DU CORTA";DEFERRE_ANTERIEURS_POSTERIEURS;8;F;(25)4a2a0m7a0a4a3a5a0a;"H. Marie";"P. Marie";NEUTRE;0,0526315789473684;0,3157894736842105;0,14;"Course F";57;3;15;8;77,4;Non;Non;Non;60;62,0;2;19;22;;;;30,0;11;99;99;33,0;33,0;431;1589;300;28,89090909090909;21,428571428571427;26;63,3;1520;1499;1463;1451;1382;71,66099081589712;15500;0,0286167187593109;0,0890725741862134;0,1285352889990483;0,2399390874595853;0,2936079255306109;0,0;⚖️11.4;11,4;;;;0;-8,50;0;-6,60;-8,75;;0;;0;1,30;OUTSIDERS;0;-5,90;0;0;0;0;23,90;37,39;-7,70;47;109;152;88;114;137;116;109;125;207;217;207;170
202601151241R3C411;2026-01-15;Angers;R3C4;12:41;R3C411;A;3125;26000,0;17;137140;2046,8656716418;11;"HELIOS BONBON";DEFERRE_POSTERIEURS;9;H;Da(25)Dm5aDaDaDaDa7a(24);"A. Rebèche";"E. Varin";NEUTRE;0,0895522388059701;0,2985074626865671;0,24;"Course F";67;6;14;16;;Non;Non;Oui;471;469,0;-2;116;20;;;;13,0;12;24;24;4,8;4,8;145;7135;1789;34,63592233009709;30,844827586206897;26;0;1522;1499;1451;1428;1361;76,92410749747988;30333;0,0099931963486955;0,0340382404643439;0,054694648103375;0,0823721064113598;0,1568861786897495;-5,0;⚖️13.0;13,0;;;;0;-11,50;0;-7,20;-10,10;;0;;0;-3,70;OUTSIDERS;0;-11,60;0;0;0;0;-6,51;1,28;-11,60;40;94;139;95;126;137;97;94;120;166;187;188;137
202601151241R3C412;2026-01-15;Angers;R3C4;12:41;R3C412;A;3125;26000,0;17;145895;1314,3693693694;12;GISARO;DEFERRE_ANTERIEURS_POSTERIEURS;10;H;(25)0a3a0aDa4a9aDaDaDa;"L. Baudouin";"JM. Baudouin";POSITIF;0,054054054054054;0,1981981981981982;0,49;"Course F";111;6;16;54;75,3;Non;Non;Oui;660;653,0;-7;10;19;;;;34,0;4;527;108;35,13333333333333;27,0;114;8771;5218;54,81875;68,65789473684211;16;47,4;1532;1442;1499;1403;1403;80,95999764545603;46333;0,050122036649642;0,0992322727331449;0,1819366907115207;0,2607435952936948;0,3535862843797442;-10,0;⚖️13.8;13,8;;;;0;-6,50;0;-2,40;-6,85;;0;;0;-9,20;POSSIBLE;0;-5,70;0;0;0;0;5,45;17,47;-4,90;57;161;199;120;158;170;120;161;189;259;259;251;253
202601151241R3C413;2026-01-15;Angers;R3C4;12:41;R3C413;A;3125;26000,0;17;149577;1846,6296296296;13;"HIRIUS DE GUEZ";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;9;H;(25)6m3mDa6m2m8a9a9a9a;"E. Beudard";"E. Beudard";NEUTRE;0,074074074074074;0,3209876543209876;0,07;"Course F";81;6;20;6;75,6;Non;Non;Non;93;97,0;4;139;9,3;;;;71,0;1;4;0;1,0;0,0;933;192;9;8,727272727272727;1,125;53;54,3;1547;1401;1457;1457;1469;74,81378761908;27000;0,0160694730999285;0,0520634425798959;0,0863960127887275;0,1156446613370096;0,2052899118802376;0,0;❌9.8;9,8;139,3;17,6;;0;-7,85;0;-4,40;-6,60;;0;;0;2,65;OUTSIDERS;0;-7,70;0;0;0;0;18,82;32,76;-8,60;36;84;150;101;122;140;124;84;122;170;181;186;163
